,Gene.id,gene.id,GO.ids
746944,111251327,X.19,GO:0099601
746945,111251327,X.20,GO:0016021
746946,111251327,X.21,GO:0050877
746947,111251327,X.22,GO:0052689
746948,111251327,X.23,GO:2001257
747062,111251329,X,GO:0016020
747063,111251329,X.1,GO:0005272
747064,111251329,X.2,GO:0006814
747199,111251330,X,GO:0005488
747336,111251332,X,GO:0004402
747337,111251332,X.1,GO:0006355
747338,111251332,X.2,GO:0016573
747473,111251333,X,GO:0003824
747474,111251333,X.1,GO:0008152
747610,111251334,X,GO:0016021
747747,111251336,X,GO:0004852
747748,111251336,X.1,GO:0046983
747749,111251336,X.2,GO:0033014
747884,111251339,X,GO:0005515
748021,111251341,X,GO:0005525
748022,111251341,X.1,GO:0006094
748023,111251341,X.2,GO:0004613
748158,111251342,X,GO:0004252
748159,111251342,X.1,GO:0006508
748295,111251344,X,GO:0055085
748432,111251347,X,GO:0005515
748569,111251348,X,GO:0005615
748706,111251349,X,GO:0005515
748843,111251352,X,GO:0004573
748844,111251352,X.1,GO:0009311
748980,111251353,X,GO:0005515
748981,111251353,X.1,GO:0034333
748982,111251353,X.2,GO:0004871
749117,111251355,X,GO:0007165
749254,111251358,X,GO:0005524
749255,111251358,X.1,GO:0004817
749256,111251358,X.2,GO:0006423
749391,111251361,X,GO:0001650
749392,111251361,X.1,GO:0005654
749393,111251361,X.2,GO:0032040
749394,111251361,X.3,GO:0034457
749395,111251361,X.4,GO:0005515
749396,111251361,X.5,GO:0030515
749397,111251361,X.6,GO:0030519
749398,111251361,X.7,GO:0042134
749399,111251361,X.8,GO:0043047
749400,111251361,X.9,GO:0031167
749401,111251361,X.10,GO:0042274
749528,111251362,X,GO:0042626
749665,111251363,X,GO:0005515
749802,111251366,X,GO:0006355
749803,111251366,X.1,GO:0043565
749939,111251367,X,GO:0004252
749940,111251367,X.1,GO:0006508
750076,111251369,X,GO:0016614
750077,111251369,X.1,GO:0050660
750078,111251369,X.2,GO:0055114
750213,111251370,X,GO:0005758
750350,111251373,X,GO:0120035
750351,111251373,X.1,GO:0044255
750352,111251373,X.2,GO:0051094
750353,111251373,X.3,GO:0045664
750354,111251373,X.4,GO:0007610
750355,111251373,X.5,GO:0099054
750356,111251373,X.6,GO:0010817
750357,111251373,X.7,GO:0030425
750358,111251373,X.8,GO:0005887
750359,111251373,X.9,GO:0001941
750360,111251373,X.10,GO:0098794
750361,111251373,X.11,GO:0099003
750362,111251373,X.12,GO:0043231
750363,111251373,X.13,GO:0051240
750364,111251373,X.14,GO:0044089
750365,111251373,X.15,GO:0099601
750366,111251373,X.16,GO:0051704
750367,111251373,X.17,GO:0050877
750368,111251373,X.18,GO:0050807
750369,111251373,X.19,GO:1903532
750370,111251373,X.20,GO:0031175
750371,111251373,X.21,GO:0032880
750372,111251373,X.22,GO:0046907
750373,111251373,X.23,GO:0071709
750374,111251373,X.24,GO:0050806
750375,111251373,X.25,GO:0060998
750376,111251373,X.26,GO:0044444
750377,111251373,X.27,GO:0043113
750378,111251373,X.28,GO:0097060
750379,111251373,X.29,GO:0009967
750380,111251373,X.30,GO:0006996
750381,111251373,X.31,GO:0098693
750382,111251373,X.32,GO:1900449
750383,111251373,X.33,GO:0005515
750384,111251373,X.34,GO:0007417
750385,111251373,X.35,GO:0042391
750386,111251373,X.36,GO:0098984
750387,111251373,X.37,GO:0051130
750388,111251373,X.38,GO:0098742
750389,111251373,X.39,GO:0097479
750390,111251373,X.40,GO:0031982
750391,111251373,X.41,GO:0012505
750392,111251373,X.42,GO:0052689
750393,111251373,X.43,GO:2001257
750487,111251378,X,GO:0033588
750488,111251378,X.1,GO:0005515
750489,111251378,X.2,GO:0002098
750624,111251379,X,GO:0004104
750761,111251380,X,GO:0000139
750762,111251380,X.1,GO:0005789
750763,111251380,X.2,GO:0016021
750764,111251380,X.3,GO:0031985
750765,111251380,X.4,GO:0048471
750766,111251380,X.5,GO:0004653
750767,111251380,X.6,GO:0030145
750768,111251380,X.7,GO:0030246
750769,111251380,X.8,GO:0009312
750770,111251380,X.9,GO:0016266
750771,111251380,X.10,GO:0018242
750772,111251380,X.11,GO:0018243
750773,111251380,X.12,GO:0032504
750898,111251383,X,GO:0006182
750899,111251383,X.1,GO:0004383
750900,111251383,X.2,GO:0035556
750901,111251383,X.3,GO:0020037
751035,111251385,X,GO:0035023
751036,111251385,X.1,GO:0005089
751172,111251387,X,GO:0005739
751173,111251387,X.1,GO:0004871
751174,111251387,X.2,GO:0051607
751309,111251390,X,GO:0051539
751310,111251390,X.1,GO:0016740
751311,111251390,X.2,GO:0006400
751446,111251391,X,GO:0000178
751447,111251391,X.1,GO:0003723
751583,111251392,X,GO:0005524
751584,111251392,X.1,GO:0004713
751585,111251392,X.2,GO:0005515
751586,111251392,X.3,GO:0006468
751720,111251394,X,GO:0005515
751857,111251396,X,GO:0000159
751858,111251396,X.1,GO:0005515
751859,111251396,X.2,GO:0019888
751994,111251397,X,GO:0016844
751995,111251397,X.1,GO:0009058
752131,111251398,X,GO:0046872
752132,111251398,X.1,GO:0030001
752268,111251402,X,GO:0005891
752269,111251402,X.1,GO:0005245
752270,111251402,X.2,GO:0005515
752271,111251402,X.3,GO:0070588
752405,111251403,X,GO:0004655
752406,111251403,X.1,GO:0046872
752407,111251403,X.2,GO:0033014
752542,111251406,X,GO:0016020
752543,111251406,X.1,GO:0003924
752544,111251406,X.2,GO:0005525
752545,111251406,X.3,GO:0007165
752679,111251410,X,GO:0016020
752680,111251410,X.1,GO:0044464
752816,111251411,X,GO:0005524
752817,111251411,X.1,GO:0004713
752818,111251411,X.2,GO:0006468
752953,111251413,X,GO:0005488
753090,111251415,X,GO:0003723
753091,111251415,X.1,GO:0004654
753092,111251415,X.2,GO:0006402
753227,111251418,X,GO:0005509
753228,111251418,X.1,GO:0005515
753364,111251420,X,GO:0032266
753365,111251420,X.1,GO:0043130
753501,111251424,X,GO:0005524
753638,111251427,X,GO:0008270
753775,111251431,X,GO:0003700
753776,111251431,X.1,GO:0043565
753777,111251431,X.2,GO:0006355
753912,111251433,X,GO:0005515
754049,111251435,X,GO:0008152
754050,111251435,X.1,GO:0016791
754186,111251438,X,GO:0004672
754187,111251438,X.1,GO:0005524
754188,111251438,X.2,GO:0006468
754323,111251439,X,GO:0004672
754324,111251439,X.1,GO:0005524
754325,111251439,X.2,GO:0006468
754460,111251441,X,GO:0016021
754461,111251441,X.1,GO:0015293
754597,111251442,X,GO:0006355
754598,111251442,X.1,GO:0043565
754734,111251445,X,GO:0019915
754735,111251445,X.1,GO:0061631
754736,111251445,X.2,GO:0038095
754737,111251445,X.3,GO:0061418
754738,111251445,X.4,GO:0002223
754739,111251445,X.5,GO:0005654
754740,111251445,X.6,GO:0000122
754741,111251445,X.7,GO:0005524
754742,111251445,X.8,GO:0034605
754743,111251445,X.9,GO:0043130
754744,111251445,X.10,GO:0030509
754745,111251445,X.11,GO:0005829
754746,111251445,X.12,GO:0050852
754747,111251445,X.13,GO:0016579
754748,111251445,X.14,GO:0070979
754749,111251445,X.15,GO:0070936
754750,111251445,X.16,GO:0071629
754751,111251445,X.17,GO:0010390
754752,111251445,X.18,GO:1900087
754753,111251445,X.19,GO:0032020
754754,111251445,X.20,GO:0000502
754755,111251445,X.21,GO:0006974
754756,111251445,X.22,GO:0040008
754757,111251445,X.23,GO:1902916
754758,111251445,X.24,GO:0031625
754759,111251445,X.25,GO:0000151
754760,111251445,X.26,GO:0043162
754761,111251445,X.27,GO:0042296
754762,111251445,X.28,GO:0031145
754763,111251445,X.29,GO:0070534
754764,111251445,X.30,GO:0051437
754765,111251445,X.31,GO:0030674
754766,111251445,X.32,GO:0035666
754767,111251445,X.33,GO:0033523
754768,111251445,X.34,GO:0051436
754871,111251446,X,GO:0005634
755008,111251447,X,GO:0005634
755009,111251447,X.1,GO:0003700
755010,111251447,X.2,GO:0051262
755011,111251447,X.3,GO:0006915
755012,111251447,X.4,GO:0044212
755013,111251447,X.5,GO:0006355
755145,111251448,X,GO:0000166
755146,111251448,X.1,GO:0003899
755147,111251448,X.2,GO:0006351
755282,111251449,X,GO:0055072
755283,111251449,X.1,GO:0045935
755284,111251449,X.2,GO:1901564
755285,111251449,X.3,GO:0051050
755286,111251449,X.4,GO:0006898
755287,111251449,X.5,GO:0008238
755288,111251449,X.6,GO:0044459
755289,111251449,X.7,GO:0009986
755290,111251449,X.8,GO:0097286
755291,111251449,X.9,GO:0005515
755292,111251449,X.10,GO:0010628
755293,111251449,X.11,GO:0010039
755294,111251449,X.12,GO:0016021
755295,111251449,X.13,GO:0031410
755296,111251449,X.14,GO:0012505
755297,111251449,X.15,GO:0070887
755419,111251454,X,GO:0003924
755420,111251454,X.1,GO:0005525
755556,111251455,X,GO:0005874
755557,111251455,X.1,GO:0003924
755558,111251455,X.2,GO:0005200
755559,111251455,X.3,GO:0005525
755560,111251455,X.4,GO:0007017
755693,111251456,X,GO:0001917
755694,111251456,X.1,GO:0005634
755695,111251456,X.2,GO:0005789
755696,111251456,X.3,GO:0005886
755697,111251456,X.4,GO:0016021
755698,111251456,X.5,GO:0044317
755699,111251456,X.6,GO:0045177
755700,111251456,X.7,GO:0070062
755701,111251456,X.8,GO:0071782
755702,111251456,X.9,GO:0005515
755703,111251456,X.10,GO:0010842
755704,111251456,X.11,GO:0016192
755705,111251456,X.12,GO:0032386
755706,111251456,X.13,GO:0032581
755707,111251456,X.14,GO:0034613
755708,111251456,X.15,GO:0034976
755709,111251456,X.16,GO:0048309
755710,111251456,X.17,GO:0050908
755711,111251456,X.18,GO:0051292
755712,111251456,X.19,GO:0060059
755713,111251456,X.20,GO:0071786
755830,111251457,X,GO:0019894
755831,111251457,X.1,GO:0005871
755967,111251458,X,GO:0004642
755968,111251458,X.1,GO:0006189
756104,111251459,X,GO:0005615
756241,111251460,X,GO:0016021
756242,111251460,X.1,GO:0022857
756243,111251460,X.2,GO:0055085
756378,111251462,X,GO:0008484
756379,111251462,X.1,GO:0008152
756515,111251465,X,GO:0003995
756516,111251465,X.1,GO:0050660
756517,111251465,X.2,GO:0055114
756652,111251468,X,GO:0016021
756653,111251468,X.1,GO:0055085
756789,111251470,X,GO:0004888
756790,111251470,X.1,GO:0034220
756791,111251470,X.2,GO:0016021
756792,111251470,X.3,GO:0005230
756926,111251474,X,GO:0044464
756927,111251474,X.1,GO:0007399
756928,111251474,X.2,GO:0009987
756929,111251474,X.3,GO:0065007
757063,111251476,X,GO:0003676
757200,111251477,X,GO:0004930
757201,111251477,X.1,GO:0007186
757202,111251477,X.2,GO:0016021
757203,111251477,X.3,GO:0007166
757337,111251478,X,GO:0016020
757338,111251478,X.1,GO:0004930
757339,111251478,X.2,GO:0007186
757474,111251481,X,GO:0008199
757475,111251481,X.1,GO:0006826
757476,111251481,X.2,GO:0006879
757611,111251483,X,GO:0004930
757612,111251483,X.1,GO:0007186
757613,111251483,X.2,GO:0016021
757614,111251483,X.3,GO:0007166
757748,111251487,X,GO:0005515
757885,111251488,X,GO:0019222
757886,111251488,X.1,GO:0032501
757887,111251488,X.2,GO:0032502
757888,111251488,X.3,GO:0050794
758022,111251489,X,GO:0030163
758023,111251489,X.1,GO:0036066
758024,111251489,X.2,GO:0007399
758025,111251489,X.3,GO:0005112
758026,111251489,X.4,GO:0005794
758027,111251489,X.5,GO:0006897
758028,111251489,X.6,GO:0045746
758029,111251489,X.7,GO:0045747
758030,111251489,X.8,GO:0046922
758031,111251489,X.9,GO:0005789
758032,111251489,X.10,GO:0007507
758033,111251489,X.11,GO:0005975
758034,111251489,X.12,GO:0001525
758035,111251489,X.13,GO:0001756
758036,111251489,X.14,GO:0046331
758037,111251489,X.15,GO:0031410
758038,111251489,X.16,GO:0016266
758039,111251489,X.17,GO:0098609
758159,111251490,X,GO:0035556
758296,111251491,X,GO:0004672
758297,111251491,X.1,GO:0005515
758298,111251491,X.2,GO:0005524
758299,111251491,X.3,GO:0006468
758433,111251492,X,GO:0048278
758434,111251492,X.1,GO:0006887
758435,111251492,X.2,GO:0000145
758570,111251493,X,GO:0007050
758571,111251493,X.1,GO:0043405
758572,111251493,X.2,GO:0008285
758573,111251493,X.3,GO:0005770
758574,111251493,X.4,GO:0006858
758575,111251493,X.5,GO:0005769
758576,111251493,X.6,GO:0070062
758577,111251493,X.7,GO:0045892
758578,111251493,X.8,GO:0043130
758579,111251493,X.9,GO:2000397
758580,111251493,X.10,GO:0030587
758581,111251493,X.11,GO:1903774
758582,111251493,X.12,GO:1902188
758583,111251493,X.13,GO:0043232
758584,111251493,X.14,GO:0008333
758585,111251493,X.15,GO:1990182
758586,111251493,X.16,GO:0043234
758587,111251493,X.17,GO:0044425
758588,111251493,X.18,GO:0006513
758589,111251493,X.19,GO:0005886
758590,111251493,X.20,GO:0046790
758591,111251493,X.21,GO:0005634
758592,111251493,X.22,GO:0030216
758593,111251493,X.23,GO:0031625
758594,111251493,X.24,GO:0001558
758595,111251493,X.25,GO:0003714
758596,111251493,X.26,GO:0043162
758597,111251493,X.27,GO:0030374
758598,111251493,X.28,GO:0010008
758707,111251494,X,GO:1900408
758708,111251494,X.1,GO:0005515
758709,111251494,X.2,GO:0031981
758710,111251494,X.3,GO:0006355
758711,111251494,X.4,GO:1901215
758712,111251494,X.5,GO:0044444
758844,111251495,X,GO:0003735
758845,111251495,X.1,GO:0005840
758846,111251495,X.2,GO:0006412
758981,111251497,X,GO:0015035
758982,111251497,X.1,GO:0009055
758983,111251497,X.2,GO:0045454
759118,111251498,X,GO:0005737
759255,111251503,X,GO:0016020
759256,111251503,X.1,GO:0015171
759257,111251503,X.2,GO:0003333
759392,111251505,X,GO:0003676
759529,111251508,X,GO:0003676
759666,111251510,X,GO:0004061
759667,111251510,X.1,GO:0019441
759803,111251512,X,GO:0005730
759804,111251512,X.1,GO:0005506
759805,111251512,X.2,GO:0005515
759806,111251512,X.3,GO:0032453
759807,111251512,X.4,GO:0051864
759808,111251512,X.5,GO:0034720
759809,111251512,X.6,GO:0045668
759810,111251512,X.7,GO:0045892
759811,111251512,X.8,GO:0070544
759940,111251515,X,GO:0005515
760077,111251516,X,GO:0005576
760078,111251516,X.1,GO:0005185
760214,111251517,X,GO:0046983
760215,111251517,X.1,GO:0006355
760216,111251517,X.2,GO:0022008
760351,111251520,X,GO:0005634
760352,111251520,X.1,GO:0042803
760353,111251520,X.2,GO:0051087
760354,111251520,X.3,GO:0061077
760355,111251520,X.4,GO:0006937
760356,111251520,X.5,GO:0051082
760357,111251520,X.6,GO:0044444
760358,111251520,X.7,GO:0010667
760359,111251520,X.8,GO:0005576
760360,111251520,X.9,GO:0045766
760361,111251520,X.10,GO:0006950
760488,111251525,X,GO:1904263
760489,111251525,X.1,GO:0005515
760490,111251525,X.2,GO:0090114
760491,111251525,X.3,GO:0005198
760492,111251525,X.4,GO:0030127
760625,111251527,X,GO:0003676
760626,111251527,X.1,GO:0005524
760762,111251528,X,GO:0005524
760763,111251528,X.1,GO:0030983
760764,111251528,X.2,GO:0006298
760899,111251529,X,GO:0005515
761036,111251532,X,GO:0003676
761173,111251534,X,GO:0005515
761310,111251535,X,GO:0016491
761311,111251535,X.1,GO:0055114
761447,111251536,X,GO:0005515
761584,111251537,X,GO:0008168
761585,111251537,X.1,GO:0001510
761586,111251537,X.2,GO:0009452
761721,111251538,X,GO:0004930
761722,111251538,X.1,GO:0006955
761723,111251538,X.2,GO:0007186
761724,111251538,X.3,GO:0005044
761725,111251538,X.4,GO:0016021
761726,111251538,X.5,GO:0007166
761727,111251538,X.6,GO:0030247
761858,111251539,X,GO:0005515
761995,111251540,X,GO:0003676
762132,111251541,X,GO:0005765
762133,111251541,X.1,GO:0031526
762134,111251541,X.2,GO:0031902
762135,111251541,X.3,GO:0000293
762136,111251541,X.4,GO:0005515
762137,111251541,X.5,GO:0009987
762138,111251541,X.6,GO:0010039
762269,111251543,X,GO:0003700
762270,111251543,X.1,GO:0006355
762406,111251544,X,GO:0005515
762407,111251544,X.1,GO:0007165
762543,111251545,X,GO:0005874
762544,111251545,X.1,GO:0003924
762545,111251545,X.2,GO:0005200
762546,111251545,X.3,GO:0005525
762547,111251545,X.4,GO:0007017
762680,111251549,X,GO:0003700
762681,111251549,X.1,GO:0007411
762682,111251549,X.2,GO:0006355
762683,111251549,X.3,GO:0043565
762684,111251549,X.4,GO:0007420
762817,111251552,X,GO:0005886
762818,111251552,X.1,GO:0042995
762819,111251552,X.2,GO:0044421
762820,111251552,X.3,GO:0044425
762821,111251552,X.4,GO:0044444
762822,111251552,X.5,GO:0097458
762823,111251552,X.6,GO:0005515
762824,111251552,X.7,GO:0007155
762825,111251552,X.8,GO:0007411
762826,111251552,X.9,GO:0009967
762827,111251552,X.10,GO:0032879
762828,111251552,X.11,GO:0045595
762829,111251552,X.12,GO:0048513
762830,111251552,X.13,GO:0048523
762831,111251552,X.14,GO:0070887
762832,111251552,X.15,GO:2000026
762954,111251553,X,GO:0003676
763091,111251555,X,GO:0005634
763092,111251555,X.1,GO:0006289
763093,111251555,X.2,GO:0003684
763228,111251557,X,GO:0005509
763365,111251558,X,GO:0005671
763366,111251558,X.1,GO:0070461
763367,111251558,X.2,GO:0019899
763368,111251558,X.3,GO:0035064
763369,111251558,X.4,GO:0047485
763370,111251558,X.5,GO:0043966
763371,111251558,X.6,GO:0071169
763502,111251560,X,GO:0000785
763503,111251560,X.1,GO:0005654
763504,111251560,X.2,GO:0005737
763505,111251560,X.3,GO:0016020
763506,111251560,X.4,GO:0000979
763507,111251560,X.5,GO:0003700
763508,111251560,X.6,GO:0005506
763509,111251560,X.7,GO:0016491
763510,111251560,X.8,GO:0031490
763511,111251560,X.9,GO:0032454
763512,111251560,X.10,GO:0046966
763513,111251560,X.11,GO:0050681
763514,111251560,X.12,GO:0003382
763515,111251560,X.13,GO:0007290
763516,111251560,X.14,GO:0007596
763517,111251560,X.15,GO:0009636
763518,111251560,X.16,GO:0030521
763519,111251560,X.17,GO:0033169
763520,111251560,X.18,GO:0036098
763521,111251560,X.19,GO:0036123
763522,111251560,X.20,GO:0045944
763523,111251560,X.21,GO:0046293
763524,111251560,X.22,GO:0051573
763525,111251560,X.23,GO:0072520
763526,111251560,X.24,GO:1990636
763527,111251560,X.25,GO:1990830
763528,111251560,X.26,GO:2000036
763529,111251560,X.27,GO:2000736
763639,111251562,X,GO:0031637
763640,111251562,X.1,GO:0098542
763641,111251562,X.2,GO:0002225
763642,111251562,X.3,GO:0008083
763643,111251562,X.4,GO:0048522
763644,111251562,X.5,GO:0008045
763645,111251562,X.6,GO:0009798
763646,111251562,X.7,GO:0010941
763647,111251562,X.8,GO:0021556
763648,111251562,X.9,GO:0009620
763649,111251562,X.10,GO:0009966
763650,111251562,X.11,GO:0009953
763776,111251564,X,GO:0005515
763913,111251565,X,GO:0003676
764050,111251567,X,GO:0019904
764187,111251572,X,GO:0004930
764188,111251572,X.1,GO:0007186
764189,111251572,X.2,GO:0016021
764190,111251572,X.3,GO:0007166
764324,111251575,X,GO:0005524
764325,111251575,X.1,GO:0005737
764326,111251575,X.2,GO:0030163
764327,111251575,X.3,GO:0036402
764461,111251578,X,GO:0003677
764598,111251581,X,GO:0008234
764599,111251581,X.1,GO:0006508
764735,111251582,X,GO:0005488
764872,111251583,X,GO:0004672
764873,111251583,X.1,GO:0005524
764874,111251583,X.2,GO:0006468
765009,111251584,X,GO:0045454
765146,111251585,X,GO:0005515
765147,111251585,X.1,GO:0018024
765148,111251585,X.2,GO:0070734
765283,111251588,X,GO:0003676
765420,111251592,X,GO:0008234
765421,111251592,X.1,GO:0006508
765557,111251593,X,GO:0005634
765558,111251593,X.1,GO:0003700
765559,111251593,X.2,GO:0008270
765560,111251593,X.3,GO:0003707
765561,111251593,X.4,GO:0006355
765562,111251593,X.5,GO:0043565
765563,111251593,X.6,GO:0043401
765694,111251594,X,GO:0006355
765695,111251594,X.1,GO:0043565
765831,111251595,X,GO:0004089
765832,111251595,X.1,GO:0008270
765833,111251595,X.2,GO:0006730
765968,111251598,X,GO:0051015
765969,111251598,X.1,GO:0005524
765970,111251598,X.2,GO:0016459
765971,111251598,X.3,GO:0003774
766105,111251599,X,GO:0016580
766106,111251599,X.1,GO:0005515
766107,111251599,X.2,GO:0008284
766108,111251599,X.3,GO:0030336
766109,111251599,X.4,GO:0045596
766242,111251601,X,GO:0031966
766379,111251602,X,GO:0008234
766380,111251602,X.1,GO:0006508
766516,111251603,X,GO:0051087
766653,111251604,X,GO:0005524
766654,111251604,X.1,GO:0005737
766655,111251604,X.2,GO:0042026
766790,111251605,X,GO:0005634
766791,111251605,X.1,GO:0005700
766792,111251605,X.2,GO:0005198
766793,111251605,X.3,GO:0051225
766927,111251607,X,GO:0003676
767064,111251608,X,GO:0005975
767065,111251608,X.1,GO:0004563
767201,111251609,X,GO:0004252
767202,111251609,X.1,GO:0006508
767338,111251610,X,GO:0016021
767475,111251614,X,GO:0005634
767476,111251614,X.1,GO:0005515
767477,111251614,X.2,GO:0018024
767612,111251615,X,GO:0016021
767613,111251615,X.1,GO:0005215
767614,111251615,X.2,GO:0055085
767749,111251616,X,GO:0000974
767750,111251616,X.1,GO:0005684
767751,111251616,X.2,GO:0016607
767752,111251616,X.3,GO:0071011
767753,111251616,X.4,GO:0071013
767754,111251616,X.5,GO:0071014
767755,111251616,X.6,GO:0003723
767756,111251616,X.7,GO:0000398
767757,111251616,X.8,GO:0001701
767758,111251616,X.9,GO:0007095
767759,111251616,X.10,GO:0007369
767760,111251616,X.11,GO:0008284
767761,111251616,X.12,GO:0048568
767886,111251620,X,GO:0005576
767887,111251620,X.1,GO:0008200
767888,111251620,X.2,GO:0009405
768023,111251625,X,GO:0005634
768024,111251625,X.1,GO:0007275
768025,111251625,X.2,GO:0006355
768026,111251625,X.3,GO:0043565
768160,111251626,X,GO:0003677
768297,111251627,X,GO:0016021
768434,111251630,X,GO:0006355
768435,111251630,X.1,GO:0043565
768571,111251631,X,GO:0005829
768572,111251631,X.1,GO:0016920
768573,111251631,X.2,GO:0006508
768708,111251633,X,GO:0061630
768709,111251633,X.1,GO:0005515
768710,111251633,X.2,GO:0016567
768845,111251638,X,GO:0004672
768846,111251638,X.1,GO:0005515
768847,111251638,X.2,GO:0005524
768848,111251638,X.3,GO:0006468
768982,111251639,X,GO:0016021
768983,111251639,X.1,GO:0055085
769119,111251640,X,GO:0003676
769120,111251640,X.1,GO:0005515
769256,111251642,X,GO:0005524
769257,111251642,X.1,GO:0051082
769258,111251642,X.2,GO:0006457
769393,111251643,X,GO:0005576
769394,111251643,X.1,GO:0008061
769395,111251643,X.2,GO:0006030
769530,111251644,X,GO:0003743
769531,111251644,X.1,GO:0005515
769532,111251644,X.2,GO:0005852
769667,111251645,X,GO:0005776
769668,111251645,X.1,GO:0005794
769669,111251645,X.2,GO:0005829
769670,111251645,X.3,GO:0010008
769671,111251645,X.4,GO:0030122
769672,111251645,X.5,GO:0030904
769673,111251645,X.6,GO:1990316
769674,111251645,X.7,GO:0035612
769675,111251645,X.8,GO:1905394
769676,111251645,X.9,GO:0002092
769677,111251645,X.10,GO:0007193
769678,111251645,X.11,GO:0016236
769679,111251645,X.12,GO:0031000
769680,111251645,X.13,GO:0031156
769681,111251645,X.14,GO:0042147
769682,111251645,X.15,GO:0042594
769683,111251645,X.16,GO:1902017
769684,111251645,X.17,GO:1903665
769804,111251646,X,GO:0019901
769805,111251646,X.1,GO:0000079
769941,111251648,X,GO:0003676
770078,111251649,X,GO:0005525
770215,111251650,X,GO:0000154
770216,111251650,X.1,GO:0000179
770352,111251651,X,GO:0008033
770353,111251651,X.1,GO:0004540
770489,111251653,X,GO:0032880
770490,111251653,X.1,GO:0007275
770491,111251653,X.2,GO:0005096
770492,111251653,X.3,GO:1902017
770493,111251653,X.4,GO:0005794
770494,111251653,X.5,GO:0007298
770495,111251653,X.6,GO:0042147
770496,111251653,X.7,GO:0043547
770497,111251653,X.8,GO:0032869
770498,111251653,X.9,GO:0005634
770499,111251653,X.10,GO:0005769
770500,111251653,X.11,GO:0005933
770501,111251653,X.12,GO:0005815
770502,111251653,X.13,GO:0016020
770503,111251653,X.14,GO:0005829
770504,111251653,X.15,GO:0055037
770505,111251653,X.16,GO:0030334
770506,111251653,X.17,GO:0017137
770626,111251655,X,GO:0005768
770627,111251655,X.1,GO:0005802
770628,111251655,X.2,GO:0030136
770629,111251655,X.3,GO:0098588
770630,111251655,X.4,GO:0019842
770631,111251655,X.5,GO:1902936
770632,111251655,X.6,GO:0001890
770633,111251655,X.7,GO:0006775
770634,111251655,X.8,GO:0006810
770635,111251655,X.9,GO:0042221
770636,111251655,X.10,GO:0044237
770637,111251655,X.11,GO:0048523
770638,111251655,X.12,GO:0071704
770763,111251657,X,GO:0016020
770764,111251657,X.1,GO:0016192
770900,111251658,X,GO:0016021
770901,111251658,X.1,GO:0055085
771037,111251660,X,GO:0005834
771038,111251660,X.1,GO:0004871
771039,111251660,X.2,GO:0007186
771040,111251660,X.3,GO:0035556
771174,111251661,X,GO:0016021
771175,111251661,X.1,GO:0055085
771311,111251663,X,GO:0005515
771448,111251666,X,GO:0005515
771585,111251668,X,GO:0005515
771722,111251669,X,GO:0000139
771723,111251669,X.1,GO:0005789
771724,111251669,X.2,GO:0005797
771725,111251669,X.3,GO:0031410
771726,111251669,X.4,GO:0005457
771727,111251669,X.5,GO:0005458
771728,111251669,X.6,GO:0005459
771729,111251669,X.7,GO:0005460
771730,111251669,X.8,GO:0005461
771731,111251669,X.9,GO:0005462
771732,111251669,X.10,GO:0005463
771733,111251669,X.11,GO:0005464
771734,111251669,X.12,GO:0015297
771735,111251669,X.13,GO:0001745
771736,111251669,X.14,GO:0006065
771737,111251669,X.15,GO:0007367
771738,111251669,X.16,GO:0007447
771739,111251669,X.17,GO:0007476
771740,111251669,X.18,GO:0008643
771741,111251669,X.19,GO:0015014
771742,111251669,X.20,GO:0015786
771743,111251669,X.21,GO:0015787
771744,111251669,X.22,GO:0015789
771745,111251669,X.23,GO:0015790
771746,111251669,X.24,GO:0018146
771747,111251669,X.25,GO:0018991
771748,111251669,X.26,GO:0030206
771749,111251669,X.27,GO:0035262
771750,111251669,X.28,GO:0040025
771751,111251669,X.29,GO:0048706
771752,111251669,X.30,GO:0072334
771753,111251669,X.31,GO:1903354
771754,111251669,X.32,GO:1990569
771859,111251670,X,GO:0005515
771996,111251671,X,GO:0005515
771997,111251671,X.1,GO:0007265
772133,111251676,X,GO:0005576
772134,111251676,X.1,GO:0005886
772135,111251676,X.2,GO:0012505
772136,111251676,X.3,GO:0043231
772137,111251676,X.4,GO:0044444
772138,111251676,X.5,GO:0045202
772139,111251676,X.6,GO:0097458
772140,111251676,X.7,GO:0005515
772141,111251676,X.8,GO:0043167
772142,111251676,X.9,GO:0052689
772143,111251676,X.10,GO:0007399
772144,111251676,X.11,GO:0008291
772145,111251676,X.12,GO:0009058
772146,111251676,X.13,GO:0009605
772147,111251676,X.14,GO:0030154
772148,111251676,X.15,GO:0042135
772149,111251676,X.16,GO:0042221
772150,111251676,X.17,GO:0043170
772151,111251676,X.18,GO:0050794
772152,111251676,X.19,GO:1901564
772153,111251676,X.20,GO:1901575
772270,111251677,X,GO:0046982
772407,111251680,X,GO:0005524
772408,111251680,X.1,GO:0004702
772409,111251680,X.2,GO:0016020
772410,111251680,X.3,GO:0007178
772411,111251680,X.4,GO:0006468
772412,111251680,X.5,GO:0004675
772544,111251681,X,GO:0005515
772681,111251684,X,GO:0004888
772682,111251684,X.1,GO:0034220
772683,111251684,X.2,GO:0016021
772684,111251684,X.3,GO:0005230
772818,111251689,X,GO:0004788
772819,111251689,X.1,GO:0005524
772820,111251689,X.2,GO:0030975
772821,111251689,X.3,GO:0006772
772822,111251689,X.4,GO:0009229
