,Gene.id,gene.id,GO.ids
499916,111265604,X.2,GO:0005515
499917,111265604,X.3,GO:0046890
499918,111265604,X.4,GO:0050794
500051,111265608,X,GO:0008408
500052,111265608,X.1,GO:0004519
500053,111265608,X.2,GO:0030145
500054,111265608,X.3,GO:0030870
500055,111265608,X.4,GO:0006302
500188,111265609,X,GO:0003676
500189,111265609,X.1,GO:0008270
500325,111265610,X,GO:0005634
500326,111265610,X.1,GO:0006260
500462,111265611,X,GO:0003735
500463,111265611,X.1,GO:0005840
500464,111265611,X.2,GO:0006412
500599,111265612,X,GO:0004820
500600,111265612,X.1,GO:0005524
500601,111265612,X.2,GO:0006426
500602,111265612,X.3,GO:0005737
500736,111265613,X,GO:0005739
500737,111265613,X.1,GO:0016788
500738,111265613,X.2,GO:0044237
500739,111265613,X.3,GO:0044281
500740,111265613,X.4,GO:0071704
500873,111265614,X,GO:0003995
500874,111265614,X.1,GO:0050660
500875,111265614,X.2,GO:0055114
501010,111265616,X,GO:0005488
501011,111265616,X.1,GO:0007165
501012,111265616,X.2,GO:0043087
501147,111265619,X,GO:0003677
501148,111265619,X.1,GO:0003700
501149,111265619,X.2,GO:0006355
501284,111265620,X,GO:0005509
501285,111265620,X.1,GO:0005515
501286,111265620,X.2,GO:0005525
501287,111265620,X.3,GO:0032456
501421,111265621,X,GO:1990316
501422,111265621,X.1,GO:0006914
501558,111265622,X,GO:0004672
501559,111265622,X.1,GO:0005524
501560,111265622,X.2,GO:0006468
501695,111265624,X,GO:0016021
501832,111265625,X,GO:0016651
501833,111265625,X.1,GO:0048038
501834,111265625,X.2,GO:0051287
501835,111265625,X.3,GO:0055114
501969,111265626,X,GO:0016020
501970,111265626,X.1,GO:0006897
502106,111265627,X,GO:0042802
502243,111265628,X,GO:0016757
502244,111265628,X.1,GO:0005975
502380,111265629,X,GO:0004867
502381,111265629,X.1,GO:0005576
502517,111265631,X,GO:0009055
502654,111265636,X,GO:0005730
502655,111265636,X.1,GO:0005814
502656,111265636,X.2,GO:0005875
502657,111265636,X.3,GO:0005879
502658,111265636,X.4,GO:0036064
502659,111265636,X.5,GO:0036126
502660,111265636,X.6,GO:0070062
502661,111265636,X.7,GO:0071011
502662,111265636,X.8,GO:0071013
502663,111265636,X.9,GO:0097540
502664,111265636,X.10,GO:0097545
502665,111265636,X.11,GO:0003723
502666,111265636,X.12,GO:0000398
502667,111265636,X.13,GO:0007288
502668,111265636,X.14,GO:0007291
502669,111265636,X.15,GO:0007517
502670,111265636,X.16,GO:0014807
502671,111265636,X.17,GO:0018094
502672,111265636,X.18,GO:0018095
502673,111265636,X.19,GO:0045724
502674,111265636,X.20,GO:0048813
502675,111265636,X.21,GO:0060296
502676,111265636,X.22,GO:0065001
502677,111265636,X.23,GO:0072594
502678,111265636,X.24,GO:1901207
502679,111265636,X.25,GO:1902093
502680,111265636,X.26,GO:2000155
502681,111265636,X.27,GO:2000253
502791,111265637,X,GO:0031625
502792,111265637,X.1,GO:0006511
502928,111265638,X,GO:0003676
503065,111265640,X,GO:0034220
503066,111265640,X.1,GO:0004890
503067,111265640,X.2,GO:0016021
503068,111265640,X.3,GO:0005230
503202,111265641,X,GO:0046856
503339,111265642,X,GO:0003676
503476,111265643,X,GO:0004623
503477,111265643,X.1,GO:0006644
503478,111265643,X.2,GO:0050482
503613,111265644,X,GO:0005515
503750,111265647,X,GO:0006355
503751,111265647,X.1,GO:0043565
503887,111265649,X,GO:0003735
503888,111265649,X.1,GO:0005840
503889,111265649,X.2,GO:0006412
504024,111265651,X,GO:0008283
504025,111265651,X.1,GO:0031152
504026,111265651,X.2,GO:0033298
504027,111265651,X.3,GO:0007030
504028,111265651,X.4,GO:0000407
504029,111265651,X.5,GO:0006971
504030,111265651,X.6,GO:0007029
504031,111265651,X.7,GO:0005730
504032,111265651,X.8,GO:1902902
504033,111265651,X.9,GO:0006887
504034,111265651,X.10,GO:0000421
504035,111265651,X.11,GO:0007566
504036,111265651,X.12,GO:0000331
504037,111265651,X.13,GO:0005789
504038,111265651,X.14,GO:0005515
504039,111265651,X.15,GO:0048102
504040,111265651,X.16,GO:0006907
504041,111265651,X.17,GO:0034329
504042,111265651,X.18,GO:0098609
504161,111265655,X,GO:0016192
504162,111265655,X.1,GO:0030123
504163,111265655,X.2,GO:0006886
504164,111265655,X.3,GO:0005488
504298,111265656,X,GO:0000287
504299,111265656,X.1,GO:0005524
504300,111265656,X.2,GO:0016021
504301,111265656,X.3,GO:0015914
504302,111265656,X.4,GO:0004012
504435,111265657,X,GO:0005488
504572,111265658,X,GO:0005654
504573,111265658,X.1,GO:0005783
504574,111265658,X.2,GO:0005794
504575,111265658,X.3,GO:0005829
504576,111265658,X.4,GO:0044425
504577,111265658,X.5,GO:0001786
504578,111265658,X.6,GO:0005548
504579,111265658,X.7,GO:0015485
504580,111265658,X.8,GO:1901981
504581,111265658,X.9,GO:0006694
504582,111265658,X.10,GO:0006869
504583,111265658,X.11,GO:0010890
504584,111265658,X.12,GO:0016125
504585,111265658,X.13,GO:0016192
504586,111265658,X.14,GO:0036150
504587,111265658,X.15,GO:0044249
504588,111265658,X.16,GO:0044283
504589,111265658,X.17,GO:0045444
504590,111265658,X.18,GO:0048522
504591,111265658,X.19,GO:0048584
504592,111265658,X.20,GO:0051704
504593,111265658,X.21,GO:1901617
504709,111265660,X,GO:0016020
504710,111265660,X.1,GO:0015171
504711,111265660,X.2,GO:0003333
504846,111265661,X,GO:0006241
504847,111265661,X.1,GO:0003883
504983,111265662,X,GO:0016021
505120,111265663,X,GO:0016020
505257,111265665,X,GO:0016020
505258,111265665,X.1,GO:0008137
505259,111265665,X.2,GO:0009055
505394,111265666,X,GO:0071203
505531,111265668,X,GO:0005634
505532,111265668,X.1,GO:0046983
505533,111265668,X.2,GO:0006915
505668,111265675,X,GO:0005096
505805,111265676,X,GO:0005737
505806,111265676,X.1,GO:0000287
505807,111265676,X.2,GO:0004427
505808,111265676,X.3,GO:0006796
505942,111265677,X,GO:0016021
505943,111265677,X.1,GO:0006614
506079,111265678,X,GO:0016272
506080,111265678,X.1,GO:0051082
506081,111265678,X.2,GO:0006457
506216,111265680,X,GO:0007292
506217,111265680,X.1,GO:0005070
506218,111265680,X.2,GO:0009952
506219,111265680,X.3,GO:0045663
506220,111265680,X.4,GO:0021954
506221,111265680,X.5,GO:0008306
506222,111265680,X.6,GO:0045603
506223,111265680,X.7,GO:0045766
506224,111265680,X.8,GO:0043524
506225,111265680,X.9,GO:0009612
506226,111265680,X.10,GO:0045668
506227,111265680,X.11,GO:0000122
506228,111265680,X.12,GO:0001078
506229,111265680,X.13,GO:0006979
506230,111265680,X.14,GO:0035914
506231,111265680,X.15,GO:0045671
506232,111265680,X.16,GO:2000178
506233,111265680,X.17,GO:0005829
506234,111265680,X.18,GO:0051602
506235,111265680,X.19,GO:0017148
506236,111265680,X.20,GO:0060212
506237,111265680,X.21,GO:0007184
506238,111265680,X.22,GO:0007283
506239,111265680,X.23,GO:2000271
506240,111265680,X.24,GO:0045930
506241,111265680,X.25,GO:0014070
506242,111265680,X.26,GO:0006974
506243,111265680,X.27,GO:0060213
506244,111265680,X.28,GO:0006479
506245,111265680,X.29,GO:0043434
506246,111265680,X.30,GO:0021542
506247,111265680,X.31,GO:0045778
506248,111265680,X.32,GO:0030514
506249,111265680,X.33,GO:0005634
506250,111265680,X.34,GO:0046332
506251,111265680,X.35,GO:0003714
506252,111265680,X.36,GO:0042809
506253,111265680,X.37,GO:0030971
506254,111265680,X.38,GO:0030014
506353,111265681,X,GO:0004674
506354,111265681,X.1,GO:0005524
506490,111265682,X,GO:0005515
506627,111265684,X,GO:0003924
506628,111265684,X.1,GO:0005525
506764,111265691,X,GO:0004672
506765,111265691,X.1,GO:0005515
506766,111265691,X.2,GO:0005524
506767,111265691,X.3,GO:0006468
506901,111265692,X,GO:0005515
506902,111265692,X.1,GO:0007165
506903,111265692,X.2,GO:0004114
507038,111265693,X,GO:0016020
507039,111265693,X.1,GO:0008378
507040,111265693,X.2,GO:0006486
507175,111265699,X,GO:0004733
507176,111265699,X.1,GO:0008615
507177,111265699,X.2,GO:0010181
507312,111265701,X,GO:0004930
507313,111265701,X.1,GO:0007186
507314,111265701,X.2,GO:0016021
507315,111265701,X.3,GO:0007166
507449,111265702,X,GO:0004930
507450,111265702,X.1,GO:0007186
507451,111265702,X.2,GO:0016021
507452,111265702,X.3,GO:0007166
507586,111265704,X,GO:0005506
507587,111265704,X.1,GO:0016705
507588,111265704,X.2,GO:0020037
507589,111265704,X.3,GO:0055114
507723,111265708,X,GO:0000139
507724,111265708,X.1,GO:0005783
507725,111265708,X.2,GO:0031985
507726,111265708,X.3,GO:0044425
507727,111265708,X.4,GO:0004653
507728,111265708,X.5,GO:0030145
507729,111265708,X.6,GO:0009312
507730,111265708,X.7,GO:0016266
507731,111265708,X.8,GO:0018242
507732,111265708,X.9,GO:0018243
507733,111265708,X.10,GO:0032504
507734,111265708,X.11,GO:0033363
507735,111265708,X.12,GO:0051047
507860,111265709,X,GO:0004672
507861,111265709,X.1,GO:0005524
507862,111265709,X.2,GO:0006468
507997,111265711,X,GO:0005488
508134,111265712,X,GO:0033588
508135,111265712,X.1,GO:0002098
508271,111265713,X,GO:0003676
508408,111265721,X,GO:0000836
508409,111265721,X.1,GO:0061630
508410,111265721,X.2,GO:0016567
508411,111265721,X.3,GO:0030433
508545,111265722,X,GO:0006355
508546,111265722,X.1,GO:0043565
508682,111265723,X,GO:0003700
508683,111265723,X.1,GO:0008270
508684,111265723,X.2,GO:0043565
508685,111265723,X.3,GO:0006355
508819,111265725,X,GO:0005509
508956,111265729,X,GO:0005509
509093,111265731,X,GO:0046856
509230,111265737,X,GO:0016363
509231,111265737,X.1,GO:0016607
509232,111265737,X.2,GO:0043234
509233,111265737,X.3,GO:0003690
509234,111265737,X.4,GO:0003723
509235,111265737,X.5,GO:0005515
509236,111265737,X.6,GO:0046872
509237,111265737,X.7,GO:0006260
509238,111265737,X.8,GO:0006397
509239,111265737,X.9,GO:0006479
509240,111265737,X.10,GO:0006974
509241,111265737,X.11,GO:0035874
509242,111265737,X.12,GO:0048638
509367,111265738,X,GO:0005747
509504,111265741,X,GO:0016020
509505,111265741,X.1,GO:0008083
509641,111265743,X,GO:0003677
509778,111265744,X,GO:0005783
509779,111265744,X.1,GO:0031984
509780,111265744,X.2,GO:0044425
509781,111265744,X.3,GO:0005515
509782,111265744,X.4,GO:0006810
509783,111265744,X.5,GO:0006915
509784,111265744,X.6,GO:0006996
509915,111265745,X,GO:0005634
509916,111265745,X.1,GO:0003700
509917,111265745,X.2,GO:0008270
509918,111265745,X.3,GO:0006355
510052,111265746,X,GO:0006508
510053,111265746,X.1,GO:0004252
510054,111265746,X.2,GO:0070008
510189,111265747,X,GO:0005515
510326,111265748,X,GO:0006508
510327,111265748,X.1,GO:0004222
510463,111265750,X,GO:0003743
510464,111265750,X.1,GO:0005737
510465,111265750,X.2,GO:0006413
510600,111265755,X,GO:0005788
510601,111265755,X.1,GO:0005886
510602,111265755,X.2,GO:0031982
510603,111265755,X.3,GO:0044425
510604,111265755,X.4,GO:0005227
510605,111265755,X.5,GO:0005229
510606,111265755,X.6,GO:0005515
510607,111265755,X.7,GO:0006812
510608,111265755,X.8,GO:0006821
510609,111265755,X.9,GO:0009581
510610,111265755,X.10,GO:0009582
510611,111265755,X.11,GO:0032501
510612,111265755,X.12,GO:0034220
510613,111265755,X.13,GO:0043687
510614,111265755,X.14,GO:0048522
510615,111265755,X.15,GO:0048584
510616,111265755,X.16,GO:0051050
510617,111265755,X.17,GO:0051716
510618,111265755,X.18,GO:0061588
510737,111265756,X,GO:0004887
510738,111265756,X.1,GO:0005634
510739,111265756,X.2,GO:0008270
510740,111265756,X.3,GO:0003707
510741,111265756,X.4,GO:0006355
510742,111265756,X.5,GO:0043565
510743,111265756,X.6,GO:0043401
510874,111265757,X,GO:0003824
510875,111265757,X.1,GO:0046872
511011,111265763,X,GO:0035091
511148,111265764,X,GO:0005515
511285,111265765,X,GO:0005794
511286,111265765,X.1,GO:0005457
511287,111265765,X.2,GO:0036085
511422,111265768,X,GO:0000786
511423,111265768,X.1,GO:0003677
511424,111265768,X.2,GO:0046982
511559,111265770,X,GO:0005768
511560,111265770,X.1,GO:0005794
511561,111265770,X.2,GO:0016020
511562,111265770,X.3,GO:0044446
511563,111265770,X.4,GO:0019842
511564,111265770,X.5,GO:1902936
511565,111265770,X.6,GO:0006810
511566,111265770,X.7,GO:0032501
511567,111265770,X.8,GO:0032502
511568,111265770,X.9,GO:0044237
511569,111265770,X.10,GO:0050896
511570,111265770,X.11,GO:0065007
511571,111265770,X.12,GO:0071704
511696,111265772,X,GO:0005770
511697,111265772,X.1,GO:0005802
511698,111265772,X.2,GO:0005829
511699,111265772,X.3,GO:0030136
511700,111265772,X.4,GO:0098588
511701,111265772,X.5,GO:0005515
511702,111265772,X.6,GO:0005546
511703,111265772,X.7,GO:0008431
511704,111265772,X.8,GO:0016918
511705,111265772,X.9,GO:0043325
511706,111265772,X.10,GO:0120013
511707,111265772,X.11,GO:0001892
511708,111265772,X.12,GO:0006629
511709,111265772,X.13,GO:0006996
511710,111265772,X.14,GO:0007584
511711,111265772,X.15,GO:0009268
511712,111265772,X.16,GO:0009636
511713,111265772,X.17,GO:0042360
511714,111265772,X.18,GO:0051180
511715,111265772,X.19,GO:0051452
511716,111265772,X.20,GO:0060548
511717,111265772,X.21,GO:0090212
511718,111265772,X.22,GO:0120009
511833,111265777,X,GO:0005524
511970,111265781,X,GO:0005581
511971,111265781,X.1,GO:0005604
511972,111265781,X.2,GO:0005615
511973,111265781,X.3,GO:0098644
511974,111265781,X.4,GO:0099081
511975,111265781,X.5,GO:0005201
511976,111265781,X.6,GO:0005515
511977,111265781,X.7,GO:0001525
511978,111265781,X.8,GO:0002244
511979,111265781,X.9,GO:0003417
511980,111265781,X.10,GO:0007517
511981,111265781,X.11,GO:0007568
511982,111265781,X.12,GO:0009612
511983,111265781,X.13,GO:0021987
511984,111265781,X.14,GO:0030198
511985,111265781,X.15,GO:0030282
511986,111265781,X.16,GO:0043010
511987,111265781,X.17,GO:0048519
511988,111265781,X.18,GO:0048570
511989,111265781,X.19,GO:0050794
511990,111265781,X.20,GO:0051716
511991,111265781,X.21,GO:0060537
511992,111265781,X.22,GO:0060562
512107,111265782,X,GO:0042302
512244,111265783,X,GO:0008146
512381,111265788,X,GO:0016020
512518,111265790,X,GO:0005576
512519,111265790,X.1,GO:0005886
512520,111265790,X.2,GO:0014069
512521,111265790,X.3,GO:0055038
512522,111265790,X.4,GO:0005515
512523,111265790,X.5,GO:0008474
512524,111265790,X.6,GO:0002084
512525,111265790,X.7,GO:0018345
512526,111265790,X.8,GO:0072657
512527,111265790,X.9,GO:1902473
512528,111265790,X.10,GO:1902817
512529,111265790,X.11,GO:1902950
512530,111265790,X.12,GO:1905668
512655,111265793,X,GO:0005515
512792,111265796,X,GO:0016020
512929,111265805,X,GO:0120035
512930,111265805,X.1,GO:0051094
512931,111265805,X.2,GO:0045664
512932,111265805,X.3,GO:0007612
512933,111265805,X.4,GO:0005887
512934,111265805,X.5,GO:0030425
512935,111265805,X.6,GO:0001941
512936,111265805,X.7,GO:0099003
512937,111265805,X.8,GO:0098794
512938,111265805,X.9,GO:0043231
512939,111265805,X.10,GO:0044089
512940,111265805,X.11,GO:0051240
512941,111265805,X.12,GO:0097105
512942,111265805,X.13,GO:0099601
512943,111265805,X.14,GO:0051705
512944,111265805,X.15,GO:0098815
512945,111265805,X.16,GO:0042802
512946,111265805,X.17,GO:0050807
512947,111265805,X.18,GO:1903532
512948,111265805,X.19,GO:0031175
512949,111265805,X.20,GO:0032880
512950,111265805,X.21,GO:0046907
512951,111265805,X.22,GO:0060076
512952,111265805,X.23,GO:0050806
512953,111265805,X.24,GO:0060998
512954,111265805,X.25,GO:0046983
512955,111265805,X.26,GO:0044444
512956,111265805,X.27,GO:0043113
512957,111265805,X.28,GO:0097060
512958,111265805,X.29,GO:0048523
512959,111265805,X.30,GO:0006996
512960,111265805,X.31,GO:0009967
512961,111265805,X.32,GO:0098693
512962,111265805,X.33,GO:1900449
512963,111265805,X.34,GO:0009986
512964,111265805,X.35,GO:0007417
512965,111265805,X.36,GO:0098984
512966,111265805,X.37,GO:0098742
512967,111265805,X.38,GO:0051130
512968,111265805,X.39,GO:0097479
512969,111265805,X.40,GO:0012505
512970,111265805,X.41,GO:0030534
512971,111265805,X.42,GO:2001257
513066,111265806,X,GO:0000724
513203,111265807,X,GO:0005515
513340,111265808,X,GO:0003700
513341,111265808,X.1,GO:0006355
513477,111265812,X,GO:0005886
513478,111265812,X.1,GO:0043227
513479,111265812,X.2,GO:0043229
513480,111265812,X.3,GO:0044425
513481,111265812,X.4,GO:0005216
513482,111265812,X.5,GO:0015318
513483,111265812,X.6,GO:0006811
513614,111265817,X,GO:0003824
513615,111265817,X.1,GO:0009058
513751,111265819,X,GO:0005515
513752,111265819,X.1,GO:0035556
513888,111265820,X,GO:0005515
514025,111265821,X,GO:0008021
514026,111265821,X.1,GO:0003824
514027,111265821,X.2,GO:0005524
514028,111265821,X.3,GO:0046872
514029,111265821,X.4,GO:0007269
514162,111265823,X,GO:0005515
514299,111265831,X,GO:0042659
514300,111265831,X.1,GO:0035162
514301,111265831,X.2,GO:0000977
514302,111265831,X.3,GO:0007498
514303,111265831,X.4,GO:0045665
514304,111265831,X.5,GO:0021514
514305,111265831,X.6,GO:0005730
514306,111265831,X.7,GO:0045944
514307,111265831,X.8,GO:0048538
514308,111265831,X.9,GO:0000122
514309,111265831,X.10,GO:0005667
514310,111265831,X.11,GO:0001843
514311,111265831,X.12,GO:0031333
514312,111265831,X.13,GO:0033674
514313,111265831,X.14,GO:0021527
514314,111265831,X.15,GO:0031252
514315,111265831,X.16,GO:0003281
514316,111265831,X.17,GO:0021522
514317,111265831,X.18,GO:0048821
514318,111265831,X.19,GO:0008134
514319,111265831,X.20,GO:0001158
514320,111265831,X.21,GO:0061304
514321,111265831,X.22,GO:0000981
514322,111265831,X.23,GO:1903706
514323,111265831,X.24,GO:0003712
514324,111265831,X.25,GO:0046013
514325,111265831,X.26,GO:0031101
514326,111265831,X.27,GO:0001935
514327,111265831,X.28,GO:0030334
514436,111265832,X,GO:0003700
514437,111265832,X.1,GO:0006355
514573,111265833,X,GO:0007094
514710,111265835,X,GO:0005634
514711,111265835,X.1,GO:0006281
514712,111265835,X.2,GO:0007049
514847,111265836,X,GO:0016021
514984,111265837,X,GO:0016021
514985,111265837,X.1,GO:0022857
514986,111265837,X.2,GO:0055085
515121,111265838,X,GO:0005768
515122,111265838,X.1,GO:0016020
515123,111265838,X.2,GO:0043231
515124,111265838,X.3,GO:0044446
515125,111265838,X.4,GO:0005515
515126,111265838,X.5,GO:0016740
515127,111265838,X.6,GO:0000209
515128,111265838,X.7,GO:0006974
515129,111265838,X.8,GO:0010604
515130,111265838,X.9,GO:0016574
515131,111265838,X.10,GO:0031325
515132,111265838,X.11,GO:0044093
515133,111265838,X.12,GO:0051171
515134,111265838,X.13,GO:0051179
515135,111265838,X.14,GO:0080090
515136,111265838,X.15,GO:0080134
515258,111265840,X,GO:0005509
515259,111265840,X.1,GO:0005515
515260,111265840,X.2,GO:0005525
515261,111265840,X.3,GO:0032456
515395,111265841,X,GO:0044424
515396,111265841,X.1,GO:0050794
515532,111265843,X,GO:0046983
515669,111265847,X,GO:0005524
515670,111265847,X.1,GO:0004707
515671,111265847,X.2,GO:0006468
515806,111265848,X,GO:0005515
515943,111265849,X,GO:0009013
515944,111265849,X.1,GO:0009450
515945,111265849,X.2,GO:0055114
516080,111265850,X,GO:0005681
516081,111265850,X.1,GO:0006396
516217,111265851,X,GO:0005634
516218,111265851,X.1,GO:0004402
516219,111265851,X.2,GO:0016573
516220,111265851,X.3,GO:0006348
516354,111265853,X,GO:0005788
516355,111265853,X.1,GO:0005102
516356,111265853,X.2,GO:0002224
516357,111265853,X.3,GO:1903078
516491,111265854,X,GO:0004672
516492,111265854,X.1,GO:0005524
516493,111265854,X.2,GO:0006468
516628,111265855,X,GO:0016020
516629,111265855,X.1,GO:0004222
516630,111265855,X.2,GO:0006508
516631,111265855,X.3,GO:0007155
516765,111265856,X,GO:0012505
516766,111265856,X.1,GO:0031410
516767,111265856,X.2,GO:0043231
516768,111265856,X.3,GO:0044425
516769,111265856,X.4,GO:0044446
516770,111265856,X.5,GO:0098588
516771,111265856,X.6,GO:0016409
516772,111265856,X.7,GO:0030154
516773,111265856,X.8,GO:0030900
516774,111265856,X.9,GO:0044267
516775,111265856,X.10,GO:0051716
516902,111265858,X,GO:0051082
516903,111265858,X.1,GO:0006457
517039,111265862,X,GO:0003700
517040,111265862,X.1,GO:0043565
517041,111265862,X.2,GO:0006355
517176,111265863,X,GO:0003743
517177,111265863,X.1,GO:0005515
517178,111265863,X.2,GO:0006413
517313,111265864,X,GO:0000184
517450,111265866,X,GO:0000126
517451,111265866,X.1,GO:0001026
517452,111265866,X.2,GO:0003677
517453,111265866,X.3,GO:0006383
517587,111265867,X,GO:0005634
517588,111265867,X.1,GO:0005096
517589,111265867,X.2,GO:0005488
517590,111265867,X.3,GO:0043547
517591,111265867,X.4,GO:0051056
517724,111265868,X,GO:0005576
517725,111265868,X.1,GO:0005179
517861,111265869,X,GO:0005515
517998,111265870,X,GO:0000287
517999,111265870,X.1,GO:0005524
518000,111265870,X.2,GO:0007165
518001,111265870,X.3,GO:0004709
518002,111265870,X.4,GO:0006468
518135,111265872,X,GO:0004672
518136,111265872,X.1,GO:0005524
518137,111265872,X.2,GO:0006468
518272,111265873,X,GO:0043234
518273,111265873,X.1,GO:0044424
518274,111265873,X.2,GO:0000166
518275,111265873,X.3,GO:0003924
518276,111265873,X.4,GO:0005515
518277,111265873,X.5,GO:0006606
518278,111265873,X.6,GO:0007064
518279,111265873,X.7,GO:0044376
518280,111265873,X.8,GO:1990022
518409,111265874,X,GO:0008250
518410,111265874,X.1,GO:0016021
518411,111265874,X.2,GO:0004579
518412,111265874,X.3,GO:0005515
518413,111265874,X.4,GO:0018279
518546,111265876,X,GO:0016021
518683,111265884,X,GO:0008270
518684,111265884,X.1,GO:0006355
518685,111265884,X.2,GO:0043565
518820,111265890,X,GO:0005856
518821,111265890,X.1,GO:0003779
518822,111265890,X.2,GO:0008285
518957,111265893,X,GO:0004842
518958,111265893,X.1,GO:0008270
518959,111265893,X.2,GO:0005515
518960,111265893,X.3,GO:0016567
519094,111265894,X,GO:0016788
519095,111265894,X.1,GO:0006629
519231,111265895,X,GO:0016020
519232,111265895,X.1,GO:0044424
519368,111265896,X,GO:0005634
519369,111265896,X.1,GO:0005488
519370,111265896,X.2,GO:0002165
519371,111265896,X.3,GO:0006109
519372,111265896,X.4,GO:0006357
519373,111265896,X.5,GO:0006396
519374,111265896,X.6,GO:0030154
519375,111265896,X.7,GO:0048513
519376,111265896,X.8,GO:0048598
519377,111265896,X.9,GO:0051704
519505,111265897,X,GO:0004109
519506,111265897,X.1,GO:0006779
519507,111265897,X.2,GO:0055114
519642,111265898,X,GO:0005654
519643,111265898,X.1,GO:0005737
519644,111265898,X.2,GO:0043025
519645,111265898,X.3,GO:0015643
519646,111265898,X.4,GO:0006408
519779,111265901,X,GO:0005777
519780,111265901,X.1,GO:0010468
519916,111265902,X,GO:0005777
519917,111265902,X.1,GO:0010468
520053,111265905,X,GO:0030246
520190,111265906,X,GO:0016021
520191,111265906,X.1,GO:0008324
520192,111265906,X.2,GO:0006812
520193,111265906,X.3,GO:0055085
520327,111265907,X,GO:0008121
520328,111265907,X.1,GO:0016020
520329,111265907,X.2,GO:0055114
520330,111265907,X.3,GO:0051537
520464,111265908,X,GO:0005634
520465,111265908,X.1,GO:0005488
520466,111265908,X.2,GO:0032452
520467,111265908,X.3,GO:0051213
520468,111265908,X.4,GO:0006355
520469,111265908,X.5,GO:0016577
520470,111265908,X.6,GO:0048523
520601,111265909,X,GO:0005829
520602,111265909,X.1,GO:0016580
520603,111265909,X.2,GO:0016604
520604,111265909,X.3,GO:0004407
520605,111265909,X.4,GO:0042803
520606,111265909,X.5,GO:0042826
520607,111265909,X.6,GO:0000122
520608,111265909,X.7,GO:0016575
520609,111265909,X.8,GO:0016579
520610,111265909,X.9,GO:0043065
520738,111265911,X,GO:0000228
520739,111265911,X.1,GO:0005515
520875,111265912,X,GO:0003779
520876,111265912,X.1,GO:0007009
521012,111265913,X,GO:0005654
521013,111265913,X.1,GO:0005829
521014,111265913,X.2,GO:0030425
521015,111265913,X.3,GO:0031234
521016,111265913,X.4,GO:0032809
521017,111265913,X.5,GO:0043234
521018,111265913,X.6,GO:0001965
521019,111265913,X.7,GO:0005096
521020,111265913,X.8,GO:0005516
521021,111265913,X.9,GO:0048487
521022,111265913,X.10,GO:0000188
521023,111265913,X.11,GO:0007213
521024,111265913,X.12,GO:0007283
521025,111265913,X.13,GO:0010519
521026,111265913,X.14,GO:0010614
521027,111265913,X.15,GO:0031116
521028,111265913,X.16,GO:0043547
521029,111265913,X.17,GO:0043951
521030,111265913,X.18,GO:0045744
521031,111265913,X.19,GO:0050873
521032,111265913,X.20,GO:0055119
521033,111265913,X.21,GO:0060087
521034,111265913,X.22,GO:0060159
521035,111265913,X.23,GO:0060452
521036,111265913,X.24,GO:0071877
521149,111265917,X,GO:0016020
521150,111265917,X.1,GO:0044464
521151,111265917,X.2,GO:0007423
521152,111265917,X.3,GO:0009987
521153,111265917,X.4,GO:0015695
521154,111265917,X.5,GO:0065007
521155,111265917,X.6,GO:0071705
521286,111265919,X,GO:0004888
521287,111265919,X.1,GO:0034220
521288,111265919,X.2,GO:0016021
521289,111265919,X.3,GO:0005230
521423,111265921,X,GO:0005515
521560,111265922,X,GO:0007172
521561,111265922,X.1,GO:0005524
521562,111265922,X.2,GO:0004713
521563,111265922,X.3,GO:0005856
521564,111265922,X.4,GO:0005925
521565,111265922,X.5,GO:0006468
521566,111265922,X.6,GO:0004871
521697,111265927,X,GO:0030097
521698,111265927,X.1,GO:0008284
521699,111265927,X.2,GO:0090175
521700,111265927,X.3,GO:1903920
521701,111265927,X.4,GO:0051393
521702,111265927,X.5,GO:0045663
521703,111265927,X.6,GO:0051091
521704,111265927,X.7,GO:0045944
521705,111265927,X.8,GO:0060048
521706,111265927,X.9,GO:0043426
521707,111265927,X.10,GO:0005654
521708,111265927,X.11,GO:0005925
521709,111265927,X.12,GO:1903919
521710,111265927,X.13,GO:0001725
521711,111265927,X.14,GO:0010831
521712,111265927,X.15,GO:0055003
521713,111265927,X.16,GO:0035995
521714,111265927,X.17,GO:0031433
521715,111265927,X.18,GO:0008270
521716,111265927,X.19,GO:0042802
521717,111265927,X.20,GO:0031252
521718,111265927,X.21,GO:0044421
521719,111265927,X.22,GO:0045214
521720,111265927,X.23,GO:0003300
521721,111265927,X.24,GO:0006874
521722,111265927,X.25,GO:0002026
521723,111265927,X.26,GO:0030018
521724,111265927,X.27,GO:0001974
521725,111265927,X.28,GO:0008307
521726,111265927,X.29,GO:0061629
521727,111265927,X.30,GO:0045662
521728,111265927,X.31,GO:0007519
521729,111265927,X.32,GO:0005938
521730,111265927,X.33,GO:0051219
521731,111265927,X.34,GO:0033365
521834,111265929,X,GO:0005509
521835,111265929,X.1,GO:0005515
521971,111265932,X,GO:0003676
521972,111265932,X.1,GO:0005515
521973,111265932,X.2,GO:0006396
522108,111265934,X,GO:0009055
522109,111265934,X.1,GO:0051537
522245,111265935,X,GO:0046872
522246,111265935,X.1,GO:0006508
522247,111265935,X.2,GO:0004222
522382,111265936,X,GO:0046872
522383,111265936,X.1,GO:0006508
522384,111265936,X.2,GO:0004222
522519,111265937,X,GO:0005509
522656,111265939,X,GO:0005576
